time,use [kW],Dishwasher [kW],Furnace [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,humidity,windSpeed,dayofweek
2016-09-28 01:00:00,31.28143,0.0002,5.27697,7.74943,0.88112,0.48313,1.09212,2.09313,2.1677,0.18653,0.10153,63.42,0.89,2.51,2
2016-09-28 02:00:00,54.66668,0.00065,5.20485,27.78523,6.25065,0.50343,0.79312,0.0482,1.95957,0.18722,0.10098,62.07,0.92,1.68,2
2016-09-28 03:00:00,43.15722,0.0002,5.29215,7.92453,0.32653,3.11767,0.78915,0.05195,1.94923,0.18543,0.09382,61.57,0.93,1.05,2
2016-09-28 04:00:00,38.18662,0.00012,5.29715,2.56552,5.96247,7.95407,0.7854,0.03858,1.94417,0.18898,0.09788,61.24,0.94,1.22,2
2016-09-28 05:00:00,24.81378,0.00028,5.32833,2.56917,2.12678,1.7824,0.79772,0.04592,1.95967,0.1901,0.09892,60.54,0.94,2.33,2
2016-09-28 06:00:00,25.15072,0.00032,5.31312,2.56712,3.43205,0.49063,0.79805,0.04373,1.95795,0.19007,0.0954,60.18,0.92,3.06,2
2016-09-28 07:00:00,27.82102,0.0004,6.59398,2.56598,4.59395,0.4882,0.79762,0.0421,2.1281,0.19032,0.10197,60.21,0.9,3.9,2
2016-09-28 08:00:00,21.81887,0.00037,5.43437,2.56647,0.57452,0.48905,0.7961,0.04707,2.12262,0.18958,0.10232,59.5,0.87,8.04,2
2016-09-28 09:00:00,32.65098,0.00017,6.07775,2.56338,4.68193,5.83638,0.7876,0.04182,1.96345,0.18812,0.10188,58.36,0.83,6.8,2
2016-09-28 10:00:00,27.7849,0.00027,6.00177,2.55332,2.70542,3.42922,0.76917,0.04363,2.06507,0.18275,0.09968,57.6,0.84,6.87,2
2016-09-28 11:00:00,48.51372,0.0005,6.04033,2.50908,2.705,0.48327,0.76433,4.17372,1.96645,0.18117,14.6529,57.06,0.82,5.79,2
2016-09-28 12:00:00,45.35837,0.0006,6.10008,2.53505,6.19072,0.48038,1.07927,1.82455,1.8087,0.18435,8.6268,56.62,0.84,5.76,2
2016-09-28 13:00:00,23.90193,0.00028,5.80083,7.03895,2.14693,0.48198,0.781,0.0455,1.81,0.18483,0.65065,56.07,0.84,6.41,2
2016-09-28 14:00:00,25.519,0.00022,5.32522,7.3733,3.1158,2.29853,0.77985,0.0445,1.80095,0.18483,0.65345,55.43,0.85,6.16,2
2016-09-28 15:00:00,30.30948,0.0004,5.34093,7.10408,4.59957,7.63342,0.77663,0.04242,1.78475,0.18495,0.59458,54.36,0.88,6.03,2
2016-09-28 16:00:00,19.70878,0.00022,5.35328,7.10907,0.42178,0.51618,0.78087,0.0493,1.79483,0.18498,0.36292,53.54,0.89,8.72,2
2016-09-28 17:00:00,25.07482,0.0002,5.32735,7.36308,4.62345,0.48063,0.78345,0.04077,1.80285,0.18567,0.23933,52.91,0.89,9.86,2
2016-09-28 18:00:00,48.841,0.0008,8.22268,5.77547,3.45493,4.85775,0.77937,1.13742,1.80432,3.5729,8.18678,52.61,0.89,9.83,2
2016-09-28 19:00:00,24.4484,0.00025,5.41133,7.30738,2.4097,2.06018,0.78683,0.04558,1.81813,0.18688,0.14917,52.72,0.87,9.93,2
2016-09-28 20:00:00,28.0774,0.0002,5.48872,7.56268,4.4955,0.48172,0.78595,0.04087,1.83505,0.18662,0.11792,53.04,0.85,9.84,2
2016-09-28 21:00:00,25.14927,0.00027,5.29127,6.59213,1.14942,0.48497,0.78338,0.04652,1.8401,0.18605,0.11497,53.29,0.82,10.36,2
2016-09-28 22:00:00,38.25548,0.0002,5.20907,5.69272,3.71668,0.47978,0.7735,0.04105,2.28525,0.18408,6.49002,53.55,0.8,10.67,2
2016-09-28 23:00:00,49.10703,0.00018,5.12953,4.11275,4.41057,6.4532,0.7683,0.04007,1.90637,2.63575,6.09117,53.16,0.79,9.41,2
2016-09-29 00:00:00,35.60953,0.00017,5.17362,7.48653,1.0326,1.73607,1.0732,0.04862,2.06193,0.18493,2.83497,52.44,0.77,8.75,3
2016-09-29 01:00:00,40.18105,0.0003,5.19215,5.46062,5.06957,0.4837,0.78395,0.04413,1.95168,0.1837,0.10632,51.33,0.74,10.23,3
2016-09-29 02:00:00,49.84568,0.53365,5.21758,4.23625,4.7226,2.75225,0.78513,0.04345,1.96128,2.67608,0.10208,49.66,0.71,10.63,3
2016-09-29 03:00:00,71.74347,35.06992,6.6555,4.2139,7.05325,5.7488,0.73795,0.06407,1.94092,0.186,0.09502,48.93,0.69,10.58,3
2016-09-29 04:00:00,62.46233,29.6024,5.37352,4.31555,7.77812,3.84825,0.76322,0.06287,1.96772,0.1891,0.0986,47.83,0.7,11.87,3
2016-09-29 05:00:00,38.91225,0.01578,5.22657,4.2414,14.32115,0.95172,0.79242,0.04823,2.1136,0.18887,0.09878,46.87,0.71,11.2,3
2016-09-29 06:00:00,21.97583,0.016,5.24902,4.3997,0.67068,0.95017,0.79495,0.04825,1.97018,0.18942,0.09775,46.11,0.72,10.14,3
2016-09-29 07:00:00,22.77415,0.01578,5.91253,4.44138,0.3078,0.94858,0.7961,0.04797,2.26365,0.18977,0.09848,45.96,0.71,10.4,3
2016-09-29 08:00:00,30.31595,0.01557,6.08765,4.06425,3.89758,4.51113,0.79133,0.04147,2.25463,0.18907,0.09867,46.19,0.67,10.96,3
2016-09-29 09:00:00,26.35422,0.01572,5.67028,4.16843,1.98778,3.43175,0.78468,0.04512,2.09587,0.18713,0.09615,45.3,0.68,9.97,3
2016-09-29 10:00:00,26.77412,0.01627,5.32568,4.36307,4.48828,0.94982,0.76813,0.03912,2.1663,0.18213,0.09188,44.9,0.66,10.43,3
2016-09-29 11:00:00,42.47113,0.00523,5.97925,3.8976,2.17005,1.07518,0.77188,4.42187,1.81898,0.18508,14.83363,43.92,0.66,9.94,3
2016-09-29 12:00:00,44.27457,0.00082,8.34127,3.86523,4.45912,0.69413,1.15167,1.72657,1.81537,0.18687,11.9256,43.74,0.66,10.54,3
2016-09-29 13:00:00,19.04195,0.00048,5.4709,4.63305,3.43237,1.23795,0.78142,0.04163,1.7997,0.18557,0.08995,45.3,0.6,13.09,3
2016-09-29 14:00:00,10.77882,0.00082,7.39093,2.80653,1.1594,5.60287,1.6835,0.04853,1.75117,0.18643,0.08337,47.33,0.53,14.58,3
2016-09-29 15:00:00,5.22765,0.00058,5.39607,2.3898,4.06677,0.49398,0.88317,0.04072,1.74783,0.1866,0.08257,49.62,0.47,14.78,3
2016-09-29 16:00:00,5.13063,0.00055,5.4739,2.39077,2.33015,0.48925,0.78128,0.04267,1.75015,0.1867,0.0858,52.26,0.41,14.46,3
2016-09-29 17:00:00,3.64865,0.00053,5.49173,2.38965,1.98773,0.48588,0.77985,0.04375,1.74938,0.18623,0.08748,54.46,0.37,14.66,3
2016-09-29 18:00:00,5.9701,0.00052,5.54792,2.39193,3.93932,0.49083,1.13315,0.04117,1.75635,0.18738,0.08875,55.88,0.35,13.91,3
2016-09-29 19:00:00,16.83198,0.00033,5.5054,4.78997,1.99232,7.5891,0.88828,1.12445,1.75922,0.1871,0.08355,56.67,0.34,12.26,3
2016-09-29 20:00:00,20.25085,0.00045,5.44122,2.69477,2.32563,2.50535,0.77767,0.04393,3.06975,0.18647,0.09145,56.91,0.33,14.17,3
2016-09-29 21:00:00,21.59875,0.0006,5.43903,2.44818,4.11932,0.49218,0.77647,0.04167,1.79602,0.18508,0.09313,56.13,0.35,11.68,3
2016-09-29 22:00:00,33.76025,0.00038,5.32425,3.29202,2.0574,0.48602,0.76948,0.04137,2.1697,0.18495,11.6271,53.56,0.4,8.84,3
2016-09-29 23:00:00,42.37858,0.00033,5.17227,2.54833,2.67202,1.79475,0.7646,0.04247,2.2048,0.18268,13.21852,48.74,0.51,5.81,3
2016-09-30 00:00:00,51.96847,0.00075,5.17597,21.89473,4.6342,7.78112,0.77013,0.05275,2.21538,0.18402,0.10072,44.41,0.65,4.03,4
2016-09-30 01:00:00,49.70743,0.00048,5.20607,25.70613,3.06055,0.50722,0.77845,3.58333,1.94527,0.18527,0.10033,41.96,0.73,5.08,4
2016-09-30 02:00:00,57.35728,0.00043,5.28363,21.46475,1.71658,1.96183,1.11392,3.0948,2.12727,0.18735,0.10538,40.21,0.78,4.74,4
2016-09-30 03:00:00,42.30147,0.00015,5.27085,7.56442,4.45263,1.99058,0.79388,0.04433,2.12245,0.18737,0.10522,38.99,0.8,4.17,4
2016-09-30 04:00:00,31.77508,0.00023,5.27335,4.36038,2.74193,1.54063,0.79038,0.0435,1.97415,0.18943,0.09997,37.95,0.82,3.36,4
2016-09-30 05:00:00,30.73863,0.00035,5.23325,2.54685,7.23382,2.18083,0.78827,0.0364,1.96935,0.18883,0.10112,36.43,0.85,2.73,4
2016-09-30 06:00:00,44.51265,0.0001,5.24908,2.54643,13.59177,8.75638,0.78605,0.04537,1.97173,0.18952,0.09988,35.2,0.87,3.2,4
2016-09-30 07:00:00,27.0784,0.00035,5.27347,2.55032,4.83523,1.88908,0.79522,0.04042,1.97958,0.19092,0.10052,33.99,0.89,3.37,4
2016-09-30 08:00:00,22.60692,0.00035,6.17748,2.55915,0.31575,1.44388,0.80967,0.04784,2.14322,0.19422,0.1016,33.46,0.89,3.24,4
2016-09-30 09:00:00,22.83698,0.00042,6.1153,2.55522,0.73838,1.43972,0.80073,0.04672,1.98012,0.19178,0.10222,32.91,0.9,3.31,4
2016-09-30 10:00:00,28.48547,0.00042,6.7988,2.54868,4.83897,1.4336,0.78858,0.03998,2.0935,0.18918,0.1009,31.95,0.91,2.58,4
2016-09-30 11:00:00,48.84782,0.00033,5.38828,2.49557,4.25078,5.10922,0.78267,5.2151,1.84753,0.19028,16.23733,33.23,0.91,2.52,4
2016-09-30 12:00:00,49.10773,0.00078,7.95852,3.92055,3.79027,3.73347,1.10158,0.04197,1.84105,1.0204,11.60565,39.01,0.84,3.28,4
2016-09-30 13:00:00,24.07253,0.00038,5.39718,5.65488,3.25477,0.49115,0.78988,0.04277,1.83107,0.18817,0.09392,45.33,0.67,4.73,4
2016-09-30 14:00:00,23.10272,0.00035,5.39192,6.16448,3.01545,0.49273,0.78623,0.04333,1.81177,0.18677,0.09367,51.2,0.53,4.84,4
2016-09-30 15:00:00,20.41472,0.00038,5.43105,6.07583,3.33005,0.49213,0.79023,0.0427,1.79455,0.1878,0.09228,55.52,0.43,2.39,4
2016-09-30 16:00:00,34.3297,0.00083,7.98957,4.47725,3.19238,1.14843,0.77913,0.04303,1.7706,3.56142,9.51942,58.89,0.39,1.93,4
2016-09-30 17:00:00,54.41992,21.75605,5.50993,3.72202,3.93597,6.53237,0.75412,1.28337,1.76928,0.19647,8.26247,61.51,0.34,3.39,4
2016-09-30 18:00:00,56.387,25.18588,5.51745,19.43605,2.41803,0.47338,0.75913,0.07363,1.78105,0.18528,0.09033,63.05,0.35,3.59,4
2016-09-30 19:00:00,63.00055,13.01695,5.4445,33.50155,1.60397,0.4736,0.77578,0.07662,1.82988,0.18607,0.09573,63.67,0.34,5.12,4
2016-09-30 20:00:00,51.1543,0.00105,5.39133,31.81603,3.17025,0.47507,0.78973,0.05868,1.84088,0.18673,0.09693,62.27,0.39,4.26,4
2016-09-30 21:00:00,31.17913,0.00067,6.4542,9.23327,3.75207,0.47642,0.78348,0.04537,1.84738,0.18698,0.09545,57.29,0.54,2.95,4
2016-09-30 22:00:00,30.89923,0.00018,5.36732,2.53853,3.7204,6.95345,0.77745,0.04275,1.92022,0.18707,0.10023,50.12,0.75,3.21,4
2016-09-30 23:00:00,21.95418,0.00035,5.2067,2.54802,1.72608,0.49245,0.78408,0.04417,2.24265,0.18698,0.10097,46.93,0.82,2.11,4
2016-10-01 00:00:00,22.17137,0.00035,5.21992,2.54795,1.92107,0.50252,0.78678,0.04393,1.96073,0.18747,0.10133,44.94,0.86,2.72,5
2016-10-01 01:00:00,24.52582,0.00035,5.21332,2.54668,3.84345,0.49378,0.7869,0.04115,1.95873,0.18768,0.09887,43.31,0.88,3.98,5
2016-10-01 02:00:00,29.73912,0.00037,5.39888,2.54792,3.23595,0.49505,0.79068,0.04277,7.50835,0.1891,0.0996,42.75,0.89,0.56,5
2016-10-01 03:00:00,28.76363,0.00037,5.25625,2.54903,2.64533,0.49983,1.10447,0.04402,2.15098,0.18968,0.09027,42.58,0.9,0.9,5
2016-10-01 04:00:00,27.65157,0.00025,5.23302,2.55085,1.35022,6.11077,0.79287,0.04748,1.95785,0.19055,0.09518,42.2,0.91,1.55,5
2016-10-01 05:00:00,24.47512,0.00027,5.2303,2.54937,3.1556,1.07917,0.7973,0.0429,1.9785,0.1908,0.10025,41.89,0.92,1.66,5
2016-10-01 06:00:00,25.20063,0.00038,5.72352,2.54982,3.71977,0.5038,0.80067,0.042,1.98538,0.19145,0.10185,41.32,0.93,1.03,5
2016-10-01 07:00:00,23.87925,0.00038,6.11885,2.55048,2.28257,0.4995,0.8013,0.04415,1.98735,0.19158,0.10267,40.38,0.94,0.71,5
2016-10-01 08:00:00,22.37373,0.00035,5.89902,2.54958,1.28227,0.50045,0.7997,0.0457,1.98813,0.19122,0.10147,39.81,0.93,0.54,5
2016-10-01 09:00:00,24.18758,0.00033,5.19995,2.54523,3.49322,0.49695,0.78955,0.04158,2.11592,0.18895,0.10043,39.46,0.92,1.69,5
2016-10-01 10:00:00,23.51543,0.00032,5.1888,2.7579,3.167,0.60858,0.78632,0.0421,2.09973,0.18903,0.10217,41.23,0.92,0.93,5
2016-10-01 11:00:00,40.73693,0.00015,5.18702,2.47697,2.76837,6.16588,0.77712,3.81933,1.84635,0.18782,7.05995,46.57,0.87,0.45,5
2016-10-01 12:00:00,26.86667,0.00052,5.25503,2.43043,2.65645,0.49248,1.09707,0.50418,1.83662,0.18742,5.07333,52.25,0.77,3.68,5
2016-10-01 13:00:00,25.69322,0.00038,5.27695,4.89832,3.76973,0.4924,0.78237,0.04097,1.8289,0.18595,0.64745,57.79,0.67,5.59,5
2016-10-01 14:00:00,25.97513,0.00065,6.68855,7.39948,2.2178,0.48863,0.78658,0.04657,1.81648,0.18698,0.493,61.57,0.58,8.06,5
2016-10-01 15:00:00,28.66363,0.00075,7.7653,3.01858,1.63795,0.494,1.12717,0.04692,4.43112,0.18973,0.91357,63.65,0.52,8.71,5
2016-10-01 16:00:00,75.00758,0.00318,21.58018,3.8463,4.78488,0.50095,0.79278,2.83063,16.65357,0.19563,5.70743,64.89,0.5,7.59,5
2016-10-01 17:00:00,61.9816,0.00188,16.9522,4.26645,2.60017,9.00175,0.79133,1.05495,12.16608,1.0099,5.78008,65.96,0.48,7.61,5
2016-10-01 18:00:00,69.60307,0.0035,23.93192,3.5169,2.78382,2.64725,1.12915,0.05653,20.29583,0.19568,3.34833,65.56,0.5,8.49,5
2016-10-01 19:00:00,63.16512,0.0019,14.23908,3.00727,4.91763,2.39892,0.79458,0.0527,25.53205,0.19705,0.10483,63.86,0.54,7.6,5
2016-10-01 20:00:00,74.60263,0.00182,15.05553,3.02615,1.56065,5.08405,1.09747,0.0611,22.11228,0.19623,0.12323,59.76,0.65,6.02,5
2016-10-01 21:00:00,67.12378,0.0016,11.99282,3.04723,3.05515,0.99913,0.79292,0.06003,21.07523,0.19677,1.2635,55.7,0.76,6.14,5
2016-10-01 22:00:00,102.25282,0.00122,11.44068,5.4412,6.16925,1.10758,0.77937,0.0519,14.0797,16.16048,5.72683,53.4,0.81,4.63,5
2016-10-01 23:00:00,47.50133,0.00032,5.1778,5.71143,1.05818,1.31418,0.77967,0.05007,2.19265,0.2778,5.83867,51.17,0.87,4.1,5
2016-10-02 00:00:00,106.04365,30.9611,11.77422,22.5681,7.29905,1.05278,0.75757,0.0716,2.23318,0.18542,1.77182,49.27,0.91,3.88,6
2016-10-02 01:00:00,106.38783,28.18077,8.7855,28.6456,3.52515,4.15997,0.76227,5.83737,2.04985,0.18645,0.11032,48.18,0.93,3.55,6
2016-10-02 02:00:00,58.27755,0.01422,5.21245,18.65972,1.62202,4.86547,0.79588,0.05758,2.06707,0.19012,0.11735,47.63,0.94,1.74,6
2016-10-02 03:00:00,35.74923,0.01577,5.21967,5.15375,4.2476,1.01882,0.79787,0.03745,2.06228,0.19143,0.09178,48.43,0.93,2.33,6
2016-10-02 04:00:00,32.99685,0.01587,6.02535,3.84512,3.98567,0.99357,0.79902,0.03838,2.06457,0.19083,0.10122,49.82,0.93,1.62,6
2016-10-02 05:00:00,29.58548,0.01595,6.10567,3.72015,1.86447,0.97238,0.80142,0.0426,2.08538,0.19152,0.11693,50.83,0.93,1.04,6
2016-10-02 06:00:00,29.2976,0.01597,5.60123,3.72993,2.31637,0.97033,0.804,0.04277,2.09083,0.19272,0.11692,51.08,0.93,2.26,6
2016-10-02 07:00:00,36.30822,0.01533,5.66845,3.85668,3.6969,6.54357,0.79692,0.04035,2.0812,0.19235,0.1175,51.42,0.93,3.06,6
2016-10-02 08:00:00,32.42452,0.01595,6.06355,3.70635,3.60947,1.89518,0.7936,0.03957,2.21072,0.19003,0.11682,51.51,0.94,2.87,6
2016-10-02 09:00:00,28.04733,0.01608,5.90878,3.76638,0.79533,0.96797,0.79573,0.04422,2.21745,0.1901,0.11797,53.14,0.94,3.1,6
2016-10-02 10:00:00,29.45428,0.0161,5.19087,3.71897,2.83547,0.96225,0.78645,0.03977,2.05048,0.18782,0.11518,56.25,0.88,5.48,6
2016-10-02 11:00:00,41.18888,0.01582,5.21887,11.95707,3.70965,0.96312,0.78993,0.04138,1.95325,0.18653,0.11417,59.85,0.78,7.04,6
2016-10-02 12:00:00,33.59437,0.01662,5.29188,6.07532,2.62057,0.97395,0.79347,0.04278,1.93887,0.18712,0.11258,63.13,0.68,7.89,6
2016-10-02 13:00:00,51.4896,0.00317,5.27,4.04112,1.52695,3.112,0.79238,4.21473,1.90477,0.18943,15.34613,65.41,0.62,8.74,6
2016-10-02 14:00:00,76.46263,0.00053,7.01168,4.09135,4.26577,5.3486,0.77098,0.03918,1.85513,4.94208,5.85342,65.78,0.62,8.62,6
2016-10-02 15:00:00,48.59532,0.00453,12.42235,4.4031,4.56668,0.86458,0.76868,0.0454,1.88545,0.3986,5.81183,64.37,0.68,7.99,6
2016-10-02 16:00:00,72.9057,0.00655,16.33957,3.91893,7.03978,0.48253,0.75763,0.04845,1.90633,0.18413,5.79973,63.02,0.74,7.38,6
2016-10-02 17:00:00,65.19498,1.2276,5.25885,2.56993,7.08338,0.48843,0.77602,3.18167,3.81472,16.2784,2.67833,61.61,0.78,7.14,6
2016-10-02 18:00:00,86.91777,30.17848,5.43118,2.57323,6.63292,0.47782,1.11397,0.06147,24.5187,0.19375,0.1015,60.46,0.79,8.17,6
2016-10-02 19:00:00,88.98035,25.3339,6.64958,2.57008,13.27962,6.41613,0.7513,0.07008,22.59635,0.19557,0.09807,59.13,0.77,11.27,6
2016-10-02 20:00:00,52.54742,0.0164,5.27172,2.5874,5.99918,1.2945,0.7792,0.06217,19.15488,0.19505,0.09975,57.04,0.74,11.82,6
2016-10-02 21:00:00,60.78008,0.01587,6.75863,3.2983,0.31392,0.49092,1.2049,0.06067,18.34102,0.1943,0.10535,55.06,0.71,10.34,6
2016-10-02 22:00:00,65.76178,0.01573,6.05735,4.2773,5.34013,0.48548,1.235,0.0496,12.76512,0.18245,0.13053,53.3,0.69,9.6,6
2016-10-02 23:00:00,63.3987,0.01665,11.84507,6.96537,4.17988,0.49825,0.78047,0.04612,2.8448,6.89492,0.13795,50.82,0.73,7.86,6
2016-10-03 00:00:00,68.19195,0.0097,10.32732,4.69428,3.80112,1.55368,0.78897,5.55477,2.14657,1.98335,0.1468,49.28,0.75,7.3,0
2016-10-03 01:00:00,82.55182,0.00072,10.42482,6.6915,4.65293,6.24443,0.78237,0.05508,2.33955,0.18085,0.15028,47.91,0.75,7.07,0
2016-10-03 02:00:00,67.8783,0.00027,6.07378,3.98213,4.67498,0.4909,0.78852,0.03928,2.05495,0.20167,0.10127,47.12,0.74,8.69,0
2016-10-03 03:00:00,30.3059,0.00028,6.07552,3.91828,1.09278,0.49192,0.79177,0.04445,2.0268,0.1919,0.10108,46.36,0.73,10.06,0
2016-10-03 04:00:00,31.77172,0.00027,5.24708,3.92422,3.70342,0.48835,0.78837,0.03995,2.02097,0.1907,0.10118,44.83,0.73,9.39,0
2016-10-03 05:00:00,31.78542,0.00025,5.19647,3.92427,3.85253,0.50892,0.79037,0.03908,2.02473,0.1911,0.10048,43.29,0.74,8.77,0
2016-10-03 06:00:00,30.24058,0.0002,5.21233,4.02105,1.80558,3.28192,0.79113,0.04345,2.02292,0.1913,0.09977,41.58,0.77,6.48,0
2016-10-03 07:00:00,31.82388,0.00023,5.2088,4.00525,2.18587,3.92618,0.78832,0.04332,2.02038,0.19143,0.10043,40.22,0.79,5.74,0
2016-10-03 08:00:00,30.03715,0.00028,5.38247,3.86742,3.25342,0.48542,0.79017,0.04027,2.16278,0.18973,0.10008,42.57,0.73,7.3,0
2016-10-03 09:00:00,30.11497,0.00025,5.14403,3.84765,3.68868,0.48483,0.78607,0.0389,2.1544,0.18865,0.10023,46.23,0.61,9.15,0
2016-10-03 10:00:00,26.69233,0.00025,5.1375,4.18137,0.939,0.48415,0.78132,0.04382,1.97935,0.18727,0.09867,48.75,0.54,9.9,0
2016-10-03 11:00:00,59.27257,0.00128,11.4818,3.77632,4.93433,0.48432,0.77715,5.96303,1.88292,1.00215,7.21767,51.38,0.49,8.77,0
2016-10-03 12:00:00,45.73053,0.00062,6.3044,5.88693,0.95542,5.12592,0.76952,0.70888,1.85598,1.00575,19.83865,53.71,0.43,7.8,0
2016-10-03 13:00:00,64.06493,0.00157,12.49915,6.56725,4.50453,1.86227,0.76628,0.03957,1.83185,0.19035,19.66462,55.64,0.4,6.06,0
2016-10-03 14:00:00,27.51063,0.35525,8.61362,5.0064,4.45322,0.47185,1.05345,0.03893,1.80003,0.99698,7.17608,57.3,0.37,5.72,0
2016-10-03 15:00:00,47.10968,27.91218,7.98747,6.48485,4.30587,0.46345,0.73588,0.06312,1.81508,0.18595,0.09172,58.09,0.36,5.21,0
2016-10-03 16:00:00,39.89998,26.52983,5.29748,4.3144,1.09733,0.46838,0.74735,0.0678,1.80247,0.18822,10.53932,57.59,0.36,4.98,0
2016-10-03 17:00:00,28.85537,0.00438,5.15893,2.8493,7.64152,6.58833,0.76003,1.1953,1.7802,0.18398,0.31818,54.22,0.42,2.52,0
2016-10-03 18:00:00,32.03452,0.00033,5.16252,5.8253,10.3647,1.25245,1.0675,0.03937,2.25037,0.18588,0.0867,47.5,0.63,1.75,0
2016-10-03 19:00:00,32.76372,0.00038,6.486,7.41755,10.83115,0.47908,1.48898,0.04148,2.6744,0.18845,0.08998,42.59,0.77,1.43,0
2016-10-03 20:00:00,23.38795,0.00037,5.18798,6.3742,0.68157,4.33683,0.77273,0.04973,1.80703,0.1907,0.09132,39.45,0.83,2.55,0
2016-10-03 21:00:00,39.67213,0.00028,5.14185,6.87978,4.69713,4.99423,0.77052,0.04367,1.8383,0.18748,0.0861,38.41,0.85,2.38,0
2016-10-03 22:00:00,72.34558,0.00025,5.88787,8.5689,4.57463,0.48085,0.76782,0.04355,2.04373,8.21757,19.20177,36.54,0.88,2.74,0
2016-10-03 23:00:00,64.36857,0.00025,6.02843,5.61188,8.6676,0.48713,0.77577,0.04065,2.6749,8.16677,0.10175,34.73,0.89,2.89,0
2016-10-04 00:00:00,62.70325,0.00032,7.00487,8.63768,2.56458,0.71813,0.77527,5.0743,2.96293,0.18418,0.11028,33.63,0.9,4.47,1
2016-10-04 01:00:00,76.99853,0.00048,5.09345,17.58217,8.54828,7.81782,0.77538,0.04632,2.1679,0.17817,0.11302,32.94,0.9,2.61,1
2016-10-04 02:00:00,97.89248,0.0014,8.01152,33.79423,2.62337,2.72042,0.786,0.06617,2.03807,0.17788,0.11493,32.2,0.9,3.17,1
2016-10-04 03:00:00,111.9055,29.85948,5.30533,13.9256,5.93933,0.47457,0.75732,0.06717,2.04497,0.17998,0.11683,31.49,0.92,4.11,1
2016-10-04 04:00:00,70.79113,32.73995,5.3506,7.73672,1.21575,0.4705,0.76097,0.07588,2.00857,0.19097,0.09487,31.31,0.91,4.21,1
2016-10-04 05:00:00,34.9423,0.0859,5.2132,7.28937,4.42217,0.48793,0.79955,0.04067,2.02552,0.19255,0.10117,30.72,0.9,3.49,1
2016-10-04 06:00:00,41.13975,0.01447,6.53407,7.25562,4.09627,6.54255,0.79543,0.04495,2.02222,0.19267,0.10018,31.24,0.9,3.13,1
2016-10-04 07:00:00,33.72148,0.01528,5.20873,7.45013,1.26195,3.17632,0.7991,0.04922,2.30877,0.19275,0.09482,35.24,0.86,3.57,1
2016-10-04 08:00:00,35.79113,0.01568,5.5636,7.3126,4.90498,0.48672,0.80043,0.03897,2.18088,0.19252,0.10153,41.79,0.74,4.14,1
2016-10-04 09:00:00,33.37935,0.01577,6.07138,7.27393,2.54868,0.48798,0.79565,0.04395,2.1694,0.19117,0.10255,47.89,0.61,3.37,1
2016-10-04 10:00:00,32.99512,0.01582,5.96375,7.24172,2.57188,0.48347,0.7846,0.04317,2.13763,0.18825,0.10092,52.56,0.52,4.08,1
2016-10-04 11:00:00,80.88942,0.00553,5.1611,7.27103,5.90335,4.92115,0.77437,5.58635,2.02443,12.16363,14.07935,55.97,0.45,6.0,1
2016-10-04 12:00:00,41.94547,0.00073,6.83878,6.9342,2.15777,4.6282,1.1021,0.04953,1.86742,0.18942,7.93808,58.41,0.41,6.13,1
2016-10-04 13:00:00,21.50082,0.00035,5.239,5.26677,5.05232,0.48512,0.78825,0.03958,1.8391,0.18858,0.6506,59.92,0.39,5.68,1
2016-10-04 14:00:00,21.57443,0.00055,6.83888,5.24632,1.78082,0.48458,0.78517,0.04658,1.8203,0.18813,0.63388,60.67,0.39,6.56,1
2016-10-04 15:00:00,20.48102,0.00042,5.18882,4.01087,3.25173,0.48653,0.77688,0.04177,2.01817,0.18563,0.49167,60.23,0.4,6.51,1
2016-10-04 16:00:00,44.79745,0.0004,5.16675,4.68653,5.12018,3.68133,0.77378,0.0394,1.79703,10.75497,10.14542,56.71,0.48,4.53,1
2016-10-04 17:00:00,35.76143,0.0003,5.07445,3.85095,5.06182,5.08262,0.77405,1.19187,1.81132,1.66602,8.63868,50.23,0.68,4.41,1
2016-10-04 18:00:00,18.39645,0.00032,5.12195,4.38397,1.07572,0.57118,1.17382,0.0466,1.82513,0.18735,0.09678,46.5,0.77,3.51,1
2016-10-04 19:00:00,24.9156,0.00042,5.83368,4.72578,6.09213,0.49508,0.79463,0.03773,1.85183,0.18828,0.15313,43.93,0.84,2.84,1
2016-10-04 20:00:00,21.36772,0.00033,6.00373,6.34492,0.49487,0.4867,0.78502,0.04807,1.8655,0.18738,0.11455,42.04,0.88,2.03,1
2016-10-04 21:00:00,35.57945,0.00028,5.44435,7.3486,7.26797,4.40542,0.77817,0.03517,1.88038,0.18635,0.11417,40.96,0.9,4.32,1
2016-10-04 22:00:00,47.04435,0.00033,5.0346,6.18062,0.35698,4.44008,0.77832,0.05082,2.51278,2.71075,10.85462,39.76,0.92,3.04,1
2016-10-04 23:00:00,52.10323,0.00058,4.97852,25.83045,7.6952,0.48258,0.77917,0.0417,1.98947,0.18517,0.38903,39.47,0.92,2.06,1
2016-10-05 00:00:00,44.50128,0.00063,4.99718,27.73642,0.81403,0.48138,0.78343,0.0613,1.99703,0.18645,0.1188,39.12,0.93,2.96,2
2016-10-05 01:00:00,59.44257,0.00073,5.03043,30.5684,5.92845,0.48127,1.09793,2.59915,2.16155,0.1874,0.12233,38.68,0.94,3.54,2
