time_hour,use [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,windSpeed,dayofweek
2016-01-07 18:00:00,27.44487,0.00322,6.6932,4.05788,2.91893,3.78122,5.79057,0.76547,0.03608,1.2578,1.58998,0.25168,0.29883,25.61,2.59,3
2016-01-07 19:00:00,40.04932,0.00395,7.74515,4.71318,2.91088,1.56535,3.40227,0.76395,0.04478,0.0075,18.55978,0.2576,0.07492,23.7,3.58,3
2016-01-07 20:00:00,44.52448,0.00212,4.47977,4.79493,3.30815,3.37205,0.43677,0.7714,0.04267,0.00763,26.9825,0.25818,0.06832,22.24,3.52,3
2016-01-07 21:00:00,55.32262,0.00953,19.72887,4.41093,5.55297,1.90382,0.42693,0.74638,0.05042,0.00928,22.16372,0.25987,0.0599,21.05,3.05,3
2016-01-07 22:00:00,45.78638,0.00147,5.00245,11.32835,6.13295,2.81125,0.44318,0.77793,0.03737,0.00573,10.97723,0.25327,8.0152,19.94,3.97,3
2016-01-07 23:00:00,70.70222,0.00788,21.34338,14.14403,5.88607,3.01058,0.4321,0.75882,0.03377,0.01412,1.90542,3.00537,20.16068,19.21,3.55,3
2016-01-08 00:00:00,58.52573,0.00212,5.75613,14.60823,23.35408,7.07952,0.43472,0.77985,0.02762,3.51503,2.47928,0.24813,0.24102,18.64,3.38,4
2016-01-08 01:00:00,76.42912,0.00537,16.94907,19.5808,29.2651,6.68335,0.43042,0.76015,0.02473,0.01588,2.37177,0.24755,0.09493,17.68,3.87,4
2016-01-08 02:00:00,53.56903,0.00075,2.43153,5.64158,24.56993,14.6014,0.4348,0.78628,0.03328,2.7708,1.94927,0.25078,0.09862,17.63,4.35,4
2016-01-08 03:00:00,47.5677,0.00085,4.34647,8.50868,10.85088,2.0663,0.41942,1.07992,0.03223,0.00783,2.26442,2.0889,15.9018,18.12,4.9,4
2016-01-08 04:00:00,56.92305,0.00448,12.84263,12.6628,7.05757,7.6122,2.78228,0.77,0.01983,0.00803,2.0732,0.25687,10.83315,18.04,4.83,4
2016-01-08 05:00:00,48.19077,0.00438,12.16907,17.00705,3.05573,7.34178,5.64108,0.77573,0.02217,0.00888,1.81558,0.255,0.0943,17.8,5.59,4
2016-01-08 06:00:00,42.22553,0.00285,8.70085,19.7612,3.02762,7.33427,0.4179,0.78607,0.02133,0.01062,1.81392,0.25157,0.09735,17.91,5.74,4
2016-01-08 07:00:00,56.14545,0.00805,25.27962,16.97853,3.06125,7.32583,0.40515,0.75848,0.02395,0.00912,1.94692,0.25135,0.0972,20.13,4.65,4
2016-01-08 08:00:00,42.47188,0.00432,13.71055,14.58765,3.29132,7.34063,0.41142,0.77565,0.02308,0.00785,1.96927,0.25262,0.09753,25.1,4.34,4
2016-01-08 09:00:00,48.03622,0.00228,14.96042,19.31542,3.05363,7.34985,0.41198,0.77375,0.02173,0.0051,1.80235,0.24313,0.09657,30.96,5.34,4
2016-01-08 10:00:00,69.26137,0.00468,24.87842,30.46708,3.02385,7.40637,0.411,0.76097,0.02132,0.00765,1.94392,0.24003,0.09608,35.15,6.44,4
2016-01-08 11:00:00,38.62352,0.00227,4.43652,19.99913,3.04915,7.4643,0.41725,0.7816,0.02057,0.01173,2.10517,0.23982,0.09602,36.82,5.88,4
2016-01-08 12:00:00,67.74145,0.00982,25.14997,10.44662,2.95398,7.46023,0.40122,0.74503,0.02947,6.49738,1.9619,0.2401,11.84573,38.42,5.99,4
2016-01-08 13:00:00,39.89448,0.62925,3.41372,3.93922,2.93738,7.3553,0.40732,1.08197,0.01837,0.00137,1.61893,0.24003,18.25163,38.62,6.44,4
2016-01-08 14:00:00,62.67425,34.30892,10.73982,4.31022,2.95785,7.1703,0.38982,0.73768,0.02837,0.0286,1.6822,0.24032,0.08017,38.09,6.29,4
2016-01-08 15:00:00,53.2128,27.57823,5.8021,6.53112,2.98442,7.14713,0.3936,0.74518,0.02658,0.02227,1.6599,0.24047,0.0818,36.92,5.37,4
2016-01-08 16:00:00,41.52178,0.0095,24.19138,4.02743,2.96023,7.15025,0.3974,0.75307,0.0269,0.01193,1.66787,0.2407,0.08512,35.93,5.09,4
2016-01-08 17:00:00,25.06765,0.00328,7.72477,4.04113,2.93532,7.16847,0.4043,0.7726,0.02427,0.0046,1.66272,0.24043,0.08577,35.38,4.95,4
2016-01-08 18:00:00,38.21378,0.0046,10.92932,6.45,2.93563,7.1407,3.84852,0.76682,0.0274,1.36563,1.65183,3.00412,0.08922,35.14,5.29,4
2016-01-08 19:00:00,59.20945,0.0017,4.3187,14.41368,2.93812,0.5099,4.87792,1.41762,0.04587,0.00812,30.35522,0.24088,0.08173,35.17,4.48,4
2016-01-08 20:00:00,81.91895,0.00678,19.20447,24.29753,3.27057,4.20727,0.41335,0.99642,0.04107,0.01357,29.1659,0.24102,0.06102,35.38,2.96,4
2016-01-08 21:00:00,66.20718,0.00297,3.41173,23.6673,5.41178,1.99177,0.41827,1.6416,0.04255,0.01227,29.29833,0.2397,0.06892,35.07,3.0,4
2016-01-08 22:00:00,70.88402,0.0072,25.03043,21.9625,5.4969,0.29728,0.40707,0.75553,0.04623,0.0102,16.55338,0.24002,0.07727,34.8,4.03,4
2016-01-08 23:00:00,48.88093,0.00257,8.69752,12.59398,5.54767,6.26602,0.4067,1.28078,0.02293,0.00648,2.8507,0.24002,10.96557,34.83,4.85,4
2016-01-09 00:00:00,38.52455,0.00387,11.62365,16.03718,5.49643,1.82462,0.4103,0.7651,0.03657,0.00822,1.98243,0.23982,0.09637,34.65,4.09,5
2016-01-09 01:00:00,34.29408,0.00315,8.12737,16.51027,5.53972,0.30737,0.41182,0.77517,0.04073,0.00788,2.23407,0.24003,0.09652,34.58,3.86,5
2016-01-09 02:00:00,36.94283,0.00263,6.46307,5.39803,7.0963,6.98355,0.55223,1.51155,0.03328,6.29888,2.26468,0.23998,0.09863,34.51,4.25,5
2016-01-09 03:00:00,44.46768,0.00352,7.01323,3.82335,28.04143,0.71207,1.46212,0.76777,0.04302,0.02182,2.24168,0.24,0.09768,34.44,4.22,5
2016-01-09 04:00:00,34.07453,0.00443,9.58627,9.00435,8.57588,3.23775,0.43248,0.76867,0.03133,0.0129,2.08995,0.23997,0.09055,34.55,3.54,5
2016-01-09 05:00:00,35.80295,0.00362,11.00567,9.95563,2.5466,4.25865,5.0525,0.77105,0.03275,0.00653,1.83168,0.24003,0.09823,34.66,2.96,5
2016-01-09 06:00:00,32.40277,0.00345,9.83777,13.25755,2.5438,0.30802,3.44503,0.78402,0.04255,0.00738,1.83443,0.23998,0.09878,34.84,3.29,5
2016-01-09 07:00:00,35.92095,0.00432,11.06978,14.04238,2.54103,4.66008,0.44362,0.78865,0.03157,0.01018,1.98982,0.24,0.09952,35.73,3.25,5
2016-01-09 08:00:00,29.241,0.00255,8.25378,12.40958,2.54258,2.58083,0.44172,0.78947,0.0365,0.00608,1.83922,0.23997,0.09872,37.25,3.36,5
2016-01-09 09:00:00,34.7747,0.00388,11.11725,17.20422,2.54018,0.31172,0.44215,0.78622,0.04208,0.0086,1.97928,0.24,0.09912,39.23,4.51,5
2016-01-09 10:00:00,35.54748,0.00418,12.52643,10.97613,2.54195,6.07535,0.4384,0.77645,0.02802,0.00808,1.83418,0.23995,0.09835,40.63,5.13,5
2016-01-09 11:00:00,38.97752,0.00335,13.50325,18.5377,2.53942,0.964,0.43942,0.77753,0.03992,0.00623,1.82862,0.24,0.09808,41.75,4.38,5
2016-01-09 12:00:00,55.26528,0.00408,17.51902,24.3029,2.50073,1.51363,0.43908,0.76742,0.04097,3.33028,1.74823,0.23992,2.85902,42.34,5.51,5
2016-01-09 13:00:00,58.58827,0.00342,8.31368,16.35763,2.43093,6.84228,0.4312,1.35782,0.02257,2.33862,1.64383,0.24002,18.60627,42.54,4.23,5
2016-01-09 14:00:00,50.32402,0.00592,12.1071,11.44907,2.4384,0.34547,0.40668,0.76467,0.03547,0.01332,1.604,1.12755,20.02638,41.85,3.78,5
2016-01-09 15:00:00,38.36342,0.00615,14.90263,8.44777,2.43555,2.87227,6.27907,0.75935,0.0368,0.00962,1.65648,0.24007,0.71767,40.13,4.0,5
2016-01-09 16:00:00,28.93912,0.00273,8.19437,9.07905,2.43648,4.17713,2.2552,0.77428,0.03282,0.00453,1.65618,0.23998,0.08635,39.29,3.68,5
2016-01-09 17:00:00,26.10545,0.00493,11.79285,7.1404,2.43482,0.30555,0.4059,1.06942,0.04355,0.00773,2.56908,0.24002,0.0912,38.62,5.16,5
2016-01-09 18:00:00,51.4684,0.0059,13.92128,11.5323,2.4296,4.34222,0.40865,1.19197,0.0374,0.00857,17.27892,0.2397,0.0719,37.98,4.12,5
2016-01-09 19:00:00,35.11792,0.00078,3.72992,7.49308,2.4314,2.96258,0.41207,1.64173,0.04,1.31852,11.0675,3.94342,0.07692,37.81,4.61,5
2016-01-09 20:00:00,48.79113,0.00738,15.23168,15.17255,5.7203,0.34235,0.40675,0.76912,0.04388,0.01357,10.75667,0.23977,0.08712,37.59,5.23,5
2016-01-09 21:00:00,60.13342,0.00382,6.41648,14.27483,4.9376,6.69843,0.41112,0.77587,0.03425,0.01298,26.05775,0.2399,0.27038,37.32,4.24,5
2016-01-09 22:00:00,65.08987,0.00393,12.6798,16.47913,5.64378,0.50015,0.41352,0.77503,0.05427,0.01227,22.45688,0.24302,5.82808,37.41,4.4,5
2016-01-09 23:00:00,57.21778,0.00232,7.37637,12.2685,4.95185,1.72638,0.41252,0.77355,0.06098,0.01403,23.39983,0.23967,5.99178,37.5,5.23,5
2016-01-10 00:00:00,58.72745,0.00557,15.30498,12.88518,4.98765,5.59055,3.21358,0.7593,0.03995,0.0155,4.6454,2.03962,9.24017,37.69,5.03,6
2016-01-10 01:00:00,49.50787,0.00303,7.12328,6.76425,5.02493,0.7023,6.15418,0.76912,0.0414,0.0098,2.63517,0.24,20.0404,37.69,4.79,6
2016-01-10 02:00:00,58.7472,0.0009,1.61197,7.8611,23.66478,7.18685,0.4093,0.77748,0.02988,6.25502,2.17263,0.24343,8.53385,38.21,6.71,6
2016-01-10 03:00:00,36.38222,0.00048,1.23923,3.81975,26.0763,1.56323,0.4049,0.78465,0.04047,0.0126,2.10345,0.24,0.09715,38.92,6.54,6
2016-01-10 04:00:00,37.18098,0.00165,3.2981,3.81642,26.2174,0.30428,0.40507,0.7854,0.04292,0.01725,1.95942,0.2407,0.09238,39.63,6.17,6
2016-01-10 05:00:00,38.11185,0.00408,7.55712,9.83613,9.858,7.2076,0.41367,0.78175,0.024,0.00973,2.08277,0.24,0.097,40.64,6.7,6
2016-01-10 06:00:00,29.07898,0.00322,8.2964,12.97603,2.55015,1.86683,0.41695,0.7856,0.03738,0.00733,1.80145,0.23995,0.09768,43.19,8.4,6
2016-01-10 07:00:00,32.10957,0.00347,12.224,13.6479,2.54027,0.30623,0.4119,0.78223,0.04263,0.00623,1.80575,0.24,0.09895,46.71,9.73,6
2016-01-10 08:00:00,33.74038,0.0029,8.58513,14.4889,2.5378,4.7285,0.41527,0.78838,0.02995,0.0072,1.8174,0.23998,0.09897,48.91,6.06,6
2016-01-10 09:00:00,30.77595,0.00167,4.71382,15.47885,2.5352,4.35185,0.41788,0.7938,0.03037,0.00773,2.10597,0.24,0.09882,50.09,3.14,6
2016-01-10 10:00:00,35.12428,0.0058,16.63148,12.11425,2.54475,0.30303,0.40677,0.77248,0.04278,0.00972,1.95503,0.23997,0.09822,51.19,4.27,6
2016-01-10 11:00:00,35.4948,0.00295,9.03207,18.88612,2.53425,1.63912,0.41772,0.78647,0.03757,0.00877,1.81133,0.24,0.09845,53.08,6.58,6
2016-01-10 12:00:00,50.37198,0.0037,7.3315,28.36018,2.50722,6.89892,2.20793,0.7898,0.02272,0.01498,1.90052,0.2399,0.09462,54.05,7.62,6
2016-01-10 13:00:00,55.05432,0.0089,23.41625,14.04867,2.48023,0.65058,7.34865,0.745,0.04835,4.26695,1.7089,0.23985,0.09198,55.42,10.19,6
2016-01-10 14:00:00,39.61977,0.00408,9.16888,9.40158,2.46765,2.78905,1.01935,0.76717,0.10787,0.00752,1.67702,0.64693,11.56267,55.16,10.83,6
2016-01-10 15:00:00,61.01287,26.26157,9.18082,4.74868,3.13772,7.30932,0.3892,1.3294,0.02957,0.02337,2.82648,1.10727,4.66948,52.52,10.83,6
2016-01-10 16:00:00,76.53527,25.44005,7.78863,8.38715,2.43573,6.50103,0.39187,0.74067,0.0384,0.01698,24.49087,0.23988,0.064,50.07,6.89,6
2016-01-10 17:00:00,61.36518,7.69422,12.7329,6.97072,3.0888,14.89763,0.398,0.74133,0.03547,0.02322,14.46782,0.23943,0.07565,48.05,7.83,6
2016-01-10 18:00:00,35.67245,0.00302,9.78137,6.88457,2.42077,11.07418,0.40417,1.0463,0.0316,1.56615,2.12355,0.23998,0.0968,46.85,8.24,6
2016-01-10 19:00:00,30.78633,0.00332,8.58887,6.83607,2.4287,0.60033,0.40928,0.76382,0.05095,4.06678,3.97253,1.11173,1.95395,44.02,9.12,6
2016-01-10 20:00:00,25.27155,0.00312,8.30333,3.9046,2.80933,0.34788,0.61597,0.75542,0.0429,0.00687,2.0315,0.24,6.21063,42.8,14.33,6
2016-01-10 21:00:00,28.46917,0.00172,5.1224,3.8779,6.12647,4.48015,0.40512,0.75613,0.04215,0.00553,2.66097,0.2365,4.75413,39.71,15.5,6
2016-01-10 22:00:00,30.58218,0.00155,6.02633,9.45787,8.8439,1.43528,0.40718,0.7582,0.04775,0.00308,2.38748,0.2376,0.97595,37.85,12.53,6
2016-01-10 23:00:00,49.31702,0.00228,5.84057,4.519,9.60122,5.14485,0.39865,0.7446,0.02727,0.00615,2.72525,0.23863,20.06855,36.38,13.23,6
2016-01-11 00:00:00,44.24115,0.0012,4.57495,4.49907,8.05518,3.47817,0.4079,0.75903,0.0411,0.00247,2.24347,0.23755,19.94107,34.88,13.81,0
2016-01-11 01:00:00,56.89663,1.0256,8.09827,5.77658,2.69225,2.59682,6.99438,0.75767,0.04168,6.47088,2.1034,0.23998,20.09912,32.55,13.19,0
2016-01-11 02:00:00,86.19675,25.02843,11.33175,7.86383,14.98195,5.63767,5.26672,0.73372,0.03555,0.02862,2.26673,1.66683,11.35495,30.51,15.7,0
2016-01-11 03:00:00,57.20168,24.86678,1.18883,4.01453,20.36405,2.91142,0.39875,0.75045,0.04723,0.03117,2.29332,0.23955,0.0956,29.24,13.84,0
2016-01-11 04:00:00,13.5419,0.01568,1.23553,3.88737,2.54135,2.12205,0.41422,0.78283,0.03822,0.0032,2.17217,0.24152,0.08777,28.48,10.52,0
2016-01-11 05:00:00,21.88502,0.01327,7.3909,3.8612,2.54098,4.40087,0.4123,0.76965,0.03168,0.00507,2.12353,0.24,0.09557,28.77,13.32,0
2016-01-11 06:00:00,23.41098,0.0164,4.6883,11.23372,2.53793,1.22797,0.41483,0.78175,0.0391,0.00478,2.12908,0.23997,0.09715,29.12,15.95,0
2016-01-11 07:00:00,42.94498,0.0098,20.45743,13.32382,2.54268,2.94238,0.4039,0.7611,0.0362,0.00998,2.12048,0.24,0.0972,29.23,15.39,0
2016-01-11 08:00:00,33.84115,0.017,6.73325,16.77438,2.5316,4.1089,0.41735,0.78022,0.0307,0.00643,2.10448,0.23995,0.09688,29.6,14.83,0
2016-01-11 09:00:00,44.59635,0.01093,20.30905,17.65282,2.53957,0.30267,0.40742,0.75668,0.04237,0.01288,2.22473,0.24,0.09723,30.15,13.91,0
2016-01-11 10:00:00,53.38735,0.0216,7.48758,35.64787,2.51167,3.8038,0.42288,0.78388,0.02788,0.01622,2.32932,0.23987,0.09478,30.34,14.29,0
2016-01-11 11:00:00,57.84363,0.00797,28.77267,19.65903,2.53973,3.03552,0.40407,0.7409,0.03525,0.00933,2.30383,0.24,0.09533,30.18,14.94,0
2016-01-11 12:00:00,30.61598,0.00723,8.11167,3.84792,2.47225,1.49137,0.40237,0.76082,0.04112,3.31852,2.2331,0.2427,7.68693,29.25,14.26,0
2016-01-11 13:00:00,47.51583,0.0026,6.30212,4.69613,6.24212,4.42733,0.40298,0.77235,0.02888,2.30402,1.87303,0.24,20.22427,27.48,12.17,0
2016-01-11 14:00:00,73.25578,0.0035,14.97742,26.0855,7.8617,0.92567,0.4142,0.77333,0.03385,0.0074,1.82875,0.23997,20.1045,26.14,10.07,0
2016-01-11 15:00:00,78.24152,0.00833,23.46965,20.44557,7.87967,3.19735,0.40193,0.74673,0.03308,0.01125,1.8187,0.24,19.98925,25.18,9.57,0
2016-01-11 16:00:00,70.58868,0.00488,13.49373,12.85425,7.70758,3.66312,3.12275,0.75273,0.03507,0.01002,1.84005,7.10368,20.00082,24.02,9.37,0
2016-01-11 17:00:00,41.4285,0.00165,4.52888,4.76815,7.66428,6.9106,7.37435,1.05803,0.03272,3.45948,1.8532,0.24,3.53715,23.03,8.78,0
2016-01-11 18:00:00,61.32185,0.01065,22.67925,12.3328,9.1732,13.35333,0.78095,0.7496,0.03135,0.01365,1.8638,0.24,0.09327,22.03,6.18,0
2016-01-11 19:00:00,26.99485,0.00135,4.6226,6.50382,9.77178,2.65952,0.40985,0.77473,0.04067,0.00498,1.8703,0.23993,0.09532,20.95,4.85,0
2016-01-11 20:00:00,36.3839,0.01072,21.73175,3.94033,6.39188,0.28732,0.39668,0.75022,0.04508,0.01725,2.48025,0.24,0.09242,18.96,4.81,0
2016-01-11 21:00:00,50.93552,0.00508,19.66547,21.36043,6.34713,0.29722,0.4073,0.75638,0.04337,0.0076,1.71143,0.23973,0.09437,18.54,3.51,0
2016-01-11 22:00:00,58.22268,0.00623,19.97938,25.17973,2.53422,5.88183,0.41108,0.76497,0.02532,0.01213,3.09102,0.23995,0.09682,17.36,2.04,0
2016-01-11 23:00:00,52.47122,0.00375,16.85133,23.01858,2.54047,1.72403,0.41465,1.08065,0.03752,0.00715,2.48047,0.23992,4.0727,17.26,2.16,0
2016-01-12 00:00:00,49.24348,0.00342,6.64703,24.21275,2.51663,8.27535,0.42547,0.77748,0.03008,0.0226,3.02197,1.28188,2.02882,16.88,2.06,1
2016-01-12 01:00:00,62.10248,0.00898,29.59352,19.87648,2.53725,4.05963,0.42935,0.73358,0.04227,0.01103,4.47525,0.23968,0.09545,16.76,3.33,1
2016-01-12 02:00:00,41.37095,0.00147,5.20258,8.76335,4.1736,3.8502,0.4289,0.73647,0.0414,6.24875,3.13462,2.0374,6.75222,16.47,2.63,1
2016-01-12 03:00:00,49.86507,0.00223,6.54123,5.06902,9.15123,3.76652,0.43558,0.77092,0.0356,0.00477,1.90693,2.04798,20.13305,17.68,4.06,1
2016-01-12 04:00:00,96.11627,32.63552,17.16502,13.20742,8.1711,4.4818,0.41715,0.7293,0.03365,0.03648,1.91052,0.24085,17.08747,18.55,3.29,1
2016-01-12 05:00:00,76.02915,40.5204,11.08067,14.7847,2.54967,3.72472,0.42233,0.73592,0.03758,0.03262,1.80053,0.24,0.10002,22.88,6.02,1
2016-01-12 06:00:00,41.64525,0.04913,18.69117,13.88605,2.54173,2.79102,0.43788,0.77102,0.03577,0.01032,2.09227,0.23997,0.09893,25.83,7.37,1
2016-01-12 07:00:00,48.46373,0.00965,22.84233,16.66185,2.54545,2.85793,0.4374,0.7682,0.03613,0.01035,1.9557,0.24,0.09873,28.3,9.05,1
2016-01-12 08:00:00,41.01705,0.01257,15.6325,16.1564,2.53965,3.2563,0.4436,0.77737,0.03412,0.01237,1.81308,0.23995,0.09915,30.85,10.09,1
2016-01-12 09:00:00,51.03878,0.01158,20.40352,20.69468,2.53612,2.7109,1.58032,0.76718,0.03512,0.00955,1.95325,0.24,0.09657,32.31,9.63,1
2016-01-12 10:00:00,70.47122,0.01205,23.80208,31.38498,2.52903,2.25215,7.3437,0.7572,0.03528,0.00902,2.00945,0.24,0.09627,33.54,9.53,1
2016-01-12 11:00:00,50.90697,0.01365,16.13542,22.19997,2.52938,2.25927,4.43947,0.75905,0.03483,0.00895,2.19202,0.23982,0.09515,33.14,7.98,1
2016-01-12 12:00:00,57.64657,0.00677,17.19565,6.29705,2.46437,2.88805,0.42748,0.74362,0.04203,7.46868,1.93187,3.87767,14.30333,31.59,5.29,1
2016-01-12 13:00:00,40.16077,0.00122,5.09158,3.971,2.43498,4.31582,0.42715,1.05575,0.02423,0.00468,1.57218,1.11333,20.14883,30.46,1.72,1
2016-01-12 14:00:00,44.68193,0.00857,19.38643,12.32558,5.83978,3.42442,0.4029,0.75157,0.03363,0.0122,1.62788,0.23998,0.62898,30.22,0.65,1
2016-01-12 15:00:00,35.78468,0.00572,13.20262,14.0202,2.42875,2.94607,0.4067,0.76658,0.03272,0.00892,1.64418,0.24,0.08223,29.84,1.69,1
2016-01-12 16:00:00,24.88423,0.00173,4.71872,11.45635,2.43037,3.06857,0.41132,0.78197,0.03137,0.00565,1.65847,0.24032,0.07942,28.64,2.86,1
2016-01-12 17:00:00,51.6186,0.01267,28.12668,8.51628,2.4473,1.90037,0.39892,0.74787,0.03808,0.01765,1.64717,2.06503,5.70058,27.61,3.24,1
2016-01-12 18:00:00,24.90488,0.00378,8.46088,3.98425,4.07862,3.47547,0.4075,0.77352,0.03685,1.53738,1.66273,0.23995,0.24395,26.47,4.79,1
2016-01-12 19:00:00,32.05212,0.00417,8.33978,9.03172,8.0389,3.4162,0.40857,0.77793,0.03493,0.00722,1.66062,0.24,0.09208,25.34,10.38,1
2016-01-12 20:00:00,47.86837,0.00497,4.5918,28.71025,7.7784,3.47142,0.4251,0.79985,0.031,0.01392,1.70888,0.23995,0.09283,24.4,13.11,1
2016-01-12 21:00:00,47.41637,0.0039,1.28732,30.75905,9.0768,2.77767,0.42692,0.80593,0.03227,0.01208,1.899,0.23995,0.09548,23.57,12.2,1
2016-01-12 22:00:00,57.6813,0.00217,1.2696,25.2778,25.16312,1.15415,0.41385,0.79277,0.03655,0.01182,3.22243,0.24068,0.09637,22.84,12.69,1
2016-01-12 23:00:00,80.42577,0.0044,10.20127,23.02225,39.99423,2.95147,0.40262,0.77,0.0337,0.02128,2.68202,0.24598,0.09655,22.81,13.46,1
2016-01-13 00:00:00,39.33198,0.00202,2.52743,20.77283,8.31643,4.02805,0.4173,0.78253,0.03393,0.00997,2.09812,0.2414,0.10197,22.73,14.13,2
2016-01-13 01:00:00,56.12937,0.00185,1.92032,24.059,23.58612,2.89247,0.41547,0.7939,0.03298,0.00618,2.0837,0.23973,0.09765,22.79,15.64,2
2016-01-13 02:00:00,46.59288,0.001,2.24287,7.57878,25.36718,1.22158,6.89493,0.78578,0.0424,0.0164,2.10255,0.23997,0.09943,21.94,13.32,2
2016-01-13 03:00:00,50.54843,0.0054,13.29977,8.75668,16.23808,3.4196,3.63078,1.06725,0.04258,0.01477,1.9765,2.00107,0.09595,21.68,13.53,2
2016-01-13 04:00:00,39.35138,0.0028,12.05222,17.7278,2.5388,3.34412,0.41245,0.77318,0.03487,0.00565,2.12732,0.24035,0.09183,22.03,14.62,2
2016-01-13 05:00:00,40.0332,0.00337,11.0718,20.16858,2.53495,2.73317,0.416,0.78217,0.03385,0.00823,1.94283,0.23992,0.09833,22.87,17.66,2
2016-01-13 06:00:00,49.78382,0.00697,22.85597,18.448,2.54507,2.25818,0.41103,0.76352,0.03755,0.01102,2.09455,0.25303,0.09893,23.06,17.91,2
2016-01-13 07:00:00,41.79837,0.0054,15.28012,18.72185,2.53878,1.7084,0.41285,0.77405,0.03762,0.0108,1.95838,0.25165,0.09847,24.04,19.33,2
2016-01-13 08:00:00,41.33815,0.0039,10.70312,22.38742,2.53445,2.13083,0.41888,0.78597,0.03577,0.00952,1.97615,0.25382,0.09833,24.71,18.04,2
2016-01-13 09:00:00,49.63558,0.00468,15.92027,24.905,2.5312,2.74548,0.41462,0.77292,0.0337,0.0119,1.94702,0.25147,0.09733,24.24,17.89,2
2016-01-13 10:00:00,69.21172,0.00352,24.87843,34.6897,2.52638,3.19163,0.41195,0.75568,0.03135,0.00547,2.37517,0.24717,0.09527,24.24,15.51,2
2016-01-13 11:00:00,62.68085,0.00598,25.04798,28.22132,2.52872,2.79637,0.40887,0.75227,0.03372,0.00777,2.53337,0.24875,0.09575,22.82,12.24,2
2016-01-13 12:00:00,73.36983,0.0122,29.52237,12.06083,2.47325,3.72283,0.39622,0.73572,0.03797,5.96993,1.62183,0.24785,16.56883,21.03,9.01,2
2016-01-13 13:00:00,89.7078,36.10068,20.9267,12.19625,2.43678,7.01052,0.3827,1.11075,0.03065,0.03112,1.6125,0.25772,7.61143,19.62,8.4,2
2016-01-13 14:00:00,67.03835,27.30742,7.05477,19.73237,2.38203,6.68833,0.39987,1.47033,0.02758,0.01985,1.61777,0.24812,0.08992,19.35,6.73,2
2016-01-13 15:00:00,74.24738,15.68217,27.00667,12.79463,2.3951,13.24963,0.39237,0.72307,0.03328,0.02243,1.61213,0.24653,0.08937,18.29,6.17,2
2016-01-13 16:00:00,38.6006,0.00838,21.5135,11.21565,2.39453,0.29482,0.39917,0.75032,0.0431,0.01068,1.62923,0.25022,0.091,17.78,5.45,2
2016-01-13 17:00:00,37.67948,0.01025,18.93432,12.90125,2.3907,0.2967,0.39893,0.75212,0.04193,0.00803,1.60852,0.24743,0.0893,17.55,4.63,2
2016-01-13 18:00:00,28.46412,0.01017,15.56277,5.46353,2.39703,1.44745,0.36475,1.19138,0.04047,0.00977,1.63435,0.25232,0.09013,16.53,3.97,2
2016-01-13 19:00:00,30.39587,0.01368,13.76822,4.06502,2.39447,5.50453,0.25992,0.75507,0.03125,1.65075,1.61272,0.25067,0.08958,15.22,3.84,2
2016-01-13 20:00:00,42.64263,0.00897,22.48028,6.55842,8.56277,0.28257,2.01803,0.73998,0.04398,0.0196,1.59328,0.2469,0.08785,15.05,4.56,2
2016-01-13 21:00:00,84.20953,0.00973,22.30595,21.96647,25.39652,4.74213,7.04708,0.73867,0.03058,0.0254,1.61272,0.24478,0.0895,15.54,4.84,2
2016-01-13 22:00:00,71.25133,0.00557,18.50483,29.85455,14.6069,1.58513,2.32947,0.7626,0.0363,0.01315,3.21055,0.2481,0.09418,16.26,3.99,2
2016-01-13 23:00:00,68.48513,0.0045,18.68365,27.86352,9.68955,2.47465,0.26982,0.7681,0.03288,0.00872,2.1933,0.24827,6.24818,17.02,4.67,2
2016-01-14 00:00:00,61.57348,0.00453,17.44878,33.9461,2.52317,2.86573,0.277,1.06938,0.03747,0.01552,2.5667,0.24673,0.57237,17.5,5.39,3
2016-01-14 01:00:00,51.6559,0.00352,5.34182,28.92182,2.51383,3.54622,0.39897,0.78335,0.03643,2.95652,2.60177,2.04742,2.50425,17.78,5.44,3
2016-01-14 02:00:00,63.46188,0.0087,16.8103,8.07455,27.10882,3.53118,0.39673,0.7594,0.04083,3.619,2.21942,0.79682,0.09613,17.94,5.94,3
2016-01-14 03:00:00,25.72895,0.00353,10.25012,3.82532,5.89645,2.426,0.40213,0.76002,0.03427,0.00713,1.78095,0.25753,0.0855,18.54,6.2,3
2016-01-14 04:00:00,36.25377,0.00935,22.43613,6.1881,2.67603,1.5074,0.39318,0.74062,0.03915,0.01352,1.90798,0.24692,0.09538,20.26,7.25,3
2016-01-14 05:00:00,30.9957,0.002,5.54517,16.9777,2.64887,2.44748,0.41475,0.78183,0.03363,0.007,1.7895,0.2514,0.09637,22.62,8.14,3
2016-01-14 06:00:00,55.07453,0.00768,25.25273,20.80415,2.66567,2.84825,0.4072,0.76192,0.03463,0.0101,1.9342,0.25118,0.09682,24.88,9.72,3
2016-01-14 07:00:00,39.83375,0.00432,13.61327,17.33757,2.6596,2.8435,0.40972,0.77845,0.03458,0.00792,1.7941,0.25308,0.09765,26.57,7.24,3
